trial,vaccine,manufacturer,time_period_start,time_period_end,discount_level,quantity
10,PCV,Serum_Institute,5,5,2,0.0
10,PCV,Serum_Institute,5,5,1,0.0
10,PCV,Serum_Institute,5,6,2,0.0
10,PCV,Serum_Institute,5,6,1,0.0
10,PCV,Serum_Institute,5,7,2,0.0
10,PCV,Serum_Institute,5,7,1,0.0
10,PCV,Serum_Institute,5,9,2,0.0
10,PCV,Serum_Institute,5,9,1,0.0
10,PCV,Serum_Institute,5,8,2,0.0
10,PCV,Serum_Institute,5,8,1,0.0
10,PCV,Serum_Institute,4,5,2,0.0
10,PCV,Serum_Institute,4,5,1,0.0
10,PCV,Serum_Institute,4,4,2,0.0
10,PCV,Serum_Institute,4,4,1,0.0
10,PCV,Serum_Institute,4,6,2,0.0
10,PCV,Serum_Institute,4,6,1,0.0
10,PCV,Serum_Institute,4,7,2,0.0
10,PCV,Serum_Institute,4,7,1,0.0
10,PCV,Serum_Institute,4,8,2,0.0
10,PCV,Serum_Institute,4,8,1,0.0
10,PCV,Serum_Institute,6,6,2,0.0
10,PCV,Serum_Institute,6,6,1,0.0
10,PCV,Serum_Institute,6,7,2,0.0
10,PCV,Serum_Institute,6,7,1,0.0
10,PCV,Serum_Institute,6,10,2,0.0
10,PCV,Serum_Institute,6,10,1,0.0
10,PCV,Serum_Institute,6,9,2,0.0
10,PCV,Serum_Institute,6,9,1,0.0
10,PCV,Serum_Institute,6,8,2,0.0
10,PCV,Serum_Institute,6,8,1,0.0
10,PCV,Serum_Institute,7,7,2,0.0
10,PCV,Serum_Institute,7,7,1,0.0
10,PCV,Serum_Institute,7,10,2,0.0
10,PCV,Serum_Institute,7,10,1,0.0
10,PCV,Serum_Institute,7,9,2,0.0
10,PCV,Serum_Institute,7,9,1,0.0
10,PCV,Serum_Institute,7,8,2,0.0
10,PCV,Serum_Institute,7,8,1,0.0
10,PCV,Serum_Institute,2,5,2,0.0
10,PCV,Serum_Institute,2,5,1,0.0
10,PCV,Serum_Institute,2,4,2,0.0
10,PCV,Serum_Institute,2,4,1,0.0
10,PCV,Serum_Institute,2,6,2,0.0
10,PCV,Serum_Institute,2,6,1,0.0
10,PCV,Serum_Institute,2,2,2,0.0
10,PCV,Serum_Institute,2,2,1,0.0
10,PCV,Serum_Institute,2,3,2,0.0
10,PCV,Serum_Institute,2,3,1,0.0
10,PCV,Serum_Institute,10,10,2,0.0
10,PCV,Serum_Institute,10,10,1,0.0
10,PCV,Serum_Institute,9,10,2,0.0
10,PCV,Serum_Institute,9,10,1,0.0
10,PCV,Serum_Institute,9,9,2,0.0
10,PCV,Serum_Institute,9,9,1,0.0
10,PCV,Serum_Institute,8,10,2,0.0
10,PCV,Serum_Institute,8,10,1,0.0
10,PCV,Serum_Institute,8,9,2,0.0
10,PCV,Serum_Institute,8,9,1,0.0
10,PCV,Serum_Institute,8,8,2,0.0
10,PCV,Serum_Institute,8,8,1,0.0
10,PCV,Serum_Institute,3,5,2,0.0
10,PCV,Serum_Institute,3,5,1,0.0
10,PCV,Serum_Institute,3,4,2,0.0
10,PCV,Serum_Institute,3,4,1,0.0
10,PCV,Serum_Institute,3,6,2,0.0
10,PCV,Serum_Institute,3,6,1,0.0
10,PCV,Serum_Institute,3,7,2,0.0
10,PCV,Serum_Institute,3,7,1,0.0
10,PCV,Serum_Institute,3,3,2,0.0
10,PCV,Serum_Institute,3,3,1,0.0
10,PCV,Serum_Institute,1,5,2,0.0
10,PCV,Serum_Institute,1,5,1,0.0
10,PCV,Serum_Institute,1,4,2,0.0
10,PCV,Serum_Institute,1,4,1,0.0
10,PCV,Serum_Institute,1,2,2,0.0
10,PCV,Serum_Institute,1,2,1,0.0
10,PCV,Serum_Institute,1,3,2,0.0
10,PCV,Serum_Institute,1,3,1,0.0
10,PCV,Serum_Institute,1,1,2,0.0
10,PCV,Serum_Institute,1,1,1,0.0
10,PCV,Pfizer,5,5,2,0.0
10,PCV,Pfizer,5,5,1,0.0
10,PCV,Pfizer,5,6,2,0.0
10,PCV,Pfizer,5,6,1,0.0
10,PCV,Pfizer,5,7,2,0.0
10,PCV,Pfizer,5,7,1,0.0
10,PCV,Pfizer,5,9,2,0.0
10,PCV,Pfizer,5,9,1,0.0
10,PCV,Pfizer,5,8,2,0.0
10,PCV,Pfizer,5,8,1,0.0
10,PCV,Pfizer,4,5,2,0.0
10,PCV,Pfizer,4,5,1,0.0
10,PCV,Pfizer,4,4,2,0.0
10,PCV,Pfizer,4,4,1,0.0
10,PCV,Pfizer,4,6,2,0.0
10,PCV,Pfizer,4,6,1,0.0
10,PCV,Pfizer,4,7,2,0.0
10,PCV,Pfizer,4,7,1,0.0
10,PCV,Pfizer,4,8,2,0.0
10,PCV,Pfizer,4,8,1,0.0
10,PCV,Pfizer,6,6,2,0.0
10,PCV,Pfizer,6,6,1,0.0
10,PCV,Pfizer,6,7,2,0.0
10,PCV,Pfizer,6,7,1,0.0
10,PCV,Pfizer,6,10,2,0.0
10,PCV,Pfizer,6,10,1,0.0
10,PCV,Pfizer,6,9,2,0.0
10,PCV,Pfizer,6,9,1,0.0
10,PCV,Pfizer,6,8,2,0.0
10,PCV,Pfizer,6,8,1,0.0
10,PCV,Pfizer,7,7,2,0.0
10,PCV,Pfizer,7,7,1,0.0
10,PCV,Pfizer,7,10,2,0.0
10,PCV,Pfizer,7,10,1,0.0
10,PCV,Pfizer,7,9,2,0.0
10,PCV,Pfizer,7,9,1,0.0
10,PCV,Pfizer,7,8,2,0.0
10,PCV,Pfizer,7,8,1,0.0
10,PCV,Pfizer,2,5,2,0.0
10,PCV,Pfizer,2,5,1,0.0
10,PCV,Pfizer,2,4,2,0.0
10,PCV,Pfizer,2,4,1,0.0
10,PCV,Pfizer,2,6,2,0.0
10,PCV,Pfizer,2,6,1,0.0
10,PCV,Pfizer,2,2,2,0.0
10,PCV,Pfizer,2,2,1,0.0
10,PCV,Pfizer,2,3,2,0.0
10,PCV,Pfizer,2,3,1,0.0
10,PCV,Pfizer,10,10,2,0.0
10,PCV,Pfizer,10,10,1,55510.0
10,PCV,Pfizer,9,10,2,0.0
10,PCV,Pfizer,9,10,1,0.0
10,PCV,Pfizer,9,9,2,0.0
10,PCV,Pfizer,9,9,1,0.0
10,PCV,Pfizer,8,10,2,0.0
10,PCV,Pfizer,8,10,1,0.0
10,PCV,Pfizer,8,9,2,0.0
10,PCV,Pfizer,8,9,1,0.0
10,PCV,Pfizer,8,8,2,0.0
10,PCV,Pfizer,8,8,1,0.0
10,PCV,Pfizer,3,5,2,0.0
10,PCV,Pfizer,3,5,1,0.0
10,PCV,Pfizer,3,4,2,0.0
10,PCV,Pfizer,3,4,1,0.0
10,PCV,Pfizer,3,6,2,0.0
10,PCV,Pfizer,3,6,1,0.0
10,PCV,Pfizer,3,7,2,0.0
10,PCV,Pfizer,3,7,1,0.0
10,PCV,Pfizer,3,3,2,0.0
10,PCV,Pfizer,3,3,1,0.0
10,PCV,Pfizer,1,5,2,0.0
10,PCV,Pfizer,1,5,1,0.0
10,PCV,Pfizer,1,4,2,0.0
10,PCV,Pfizer,1,4,1,0.0
10,PCV,Pfizer,1,2,2,0.0
10,PCV,Pfizer,1,2,1,0.0
10,PCV,Pfizer,1,3,2,0.0
10,PCV,Pfizer,1,3,1,60100.0
10,PCV,Pfizer,1,1,2,0.0
10,PCV,Pfizer,1,1,1,0.0
10,PCV,GSK,5,5,2,0.0
10,PCV,GSK,5,5,1,0.0
10,PCV,GSK,5,6,2,0.0
10,PCV,GSK,5,6,1,0.0
10,PCV,GSK,5,7,2,0.0
10,PCV,GSK,5,7,1,0.0
10,PCV,GSK,5,9,2,0.0
10,PCV,GSK,5,9,1,0.0
10,PCV,GSK,5,8,2,0.0
10,PCV,GSK,5,8,1,0.0
10,PCV,GSK,4,5,2,0.0
10,PCV,GSK,4,5,1,0.0
10,PCV,GSK,4,4,2,0.0
10,PCV,GSK,4,4,1,0.0
10,PCV,GSK,4,6,2,0.0
10,PCV,GSK,4,6,1,0.0
10,PCV,GSK,4,7,2,0.0
10,PCV,GSK,4,7,1,0.0
10,PCV,GSK,4,8,2,0.0
10,PCV,GSK,4,8,1,0.0
10,PCV,GSK,6,6,2,0.0
10,PCV,GSK,6,6,1,0.0
10,PCV,GSK,6,7,2,0.0
10,PCV,GSK,6,7,1,0.0
10,PCV,GSK,6,10,2,0.0
10,PCV,GSK,6,10,1,0.0
10,PCV,GSK,6,9,2,0.0
10,PCV,GSK,6,9,1,0.0
10,PCV,GSK,6,8,2,0.0
10,PCV,GSK,6,8,1,0.0
10,PCV,GSK,7,7,2,0.0
10,PCV,GSK,7,7,1,0.0
10,PCV,GSK,7,10,2,0.0
10,PCV,GSK,7,10,1,0.0
10,PCV,GSK,7,9,2,0.0
10,PCV,GSK,7,9,1,0.0
10,PCV,GSK,7,8,2,0.0
10,PCV,GSK,7,8,1,0.0
10,PCV,GSK,2,5,2,0.0
10,PCV,GSK,2,5,1,0.0
10,PCV,GSK,2,4,2,0.0
10,PCV,GSK,2,4,1,0.0
10,PCV,GSK,2,6,2,0.0
10,PCV,GSK,2,6,1,0.0
10,PCV,GSK,2,2,2,0.0
10,PCV,GSK,2,2,1,0.0
10,PCV,GSK,2,3,2,0.0
10,PCV,GSK,2,3,1,0.0
10,PCV,GSK,10,10,2,0.0
10,PCV,GSK,10,10,1,0.0
10,PCV,GSK,9,10,2,0.0
10,PCV,GSK,9,10,1,0.0
10,PCV,GSK,9,9,2,0.0
10,PCV,GSK,9,9,1,0.0
10,PCV,GSK,8,10,2,0.0
10,PCV,GSK,8,10,1,0.0
10,PCV,GSK,8,9,2,0.0
10,PCV,GSK,8,9,1,0.0
10,PCV,GSK,8,8,2,0.0
10,PCV,GSK,8,8,1,0.0
10,PCV,GSK,3,5,2,0.0
10,PCV,GSK,3,5,1,0.0
10,PCV,GSK,3,4,2,0.0
10,PCV,GSK,3,4,1,0.0
10,PCV,GSK,3,6,2,0.0
10,PCV,GSK,3,6,1,0.0
10,PCV,GSK,3,7,2,0.0
10,PCV,GSK,3,7,1,0.0
10,PCV,GSK,3,3,2,0.0
10,PCV,GSK,3,3,1,0.0
10,PCV,GSK,1,5,2,0.0
10,PCV,GSK,1,5,1,0.0
10,PCV,GSK,1,4,2,0.0
10,PCV,GSK,1,4,1,0.0
10,PCV,GSK,1,2,2,0.0
10,PCV,GSK,1,2,1,0.0
10,PCV,GSK,1,3,2,0.0
10,PCV,GSK,1,3,1,0.0
10,PCV,GSK,1,1,2,0.0
10,PCV,GSK,1,1,1,0.0
10,DTwP-Hib,Serum_Institute,5,5,2,0.0
10,DTwP-Hib,Serum_Institute,5,5,1,2600.5
10,DTwP-Hib,Serum_Institute,5,6,2,0.0
10,DTwP-Hib,Serum_Institute,5,6,1,7801.5
10,DTwP-Hib,Serum_Institute,5,7,2,0.0
10,DTwP-Hib,Serum_Institute,5,7,1,11442.2
10,DTwP-Hib,Serum_Institute,5,9,2,0.0
10,DTwP-Hib,Serum_Institute,5,9,1,21324.1
10,DTwP-Hib,Serum_Institute,5,8,2,0.0
10,DTwP-Hib,Serum_Institute,5,8,1,16643.2
10,DTwP-Hib,Serum_Institute,4,5,2,0.0
10,DTwP-Hib,Serum_Institute,4,5,1,4680.9
10,DTwP-Hib,Serum_Institute,4,4,2,0.0
10,DTwP-Hib,Serum_Institute,4,4,1,2080.4
10,DTwP-Hib,Serum_Institute,4,6,2,0.0
10,DTwP-Hib,Serum_Institute,4,6,1,9881.9
10,DTwP-Hib,Serum_Institute,4,7,2,0.0
10,DTwP-Hib,Serum_Institute,4,7,1,13522.6
10,DTwP-Hib,Serum_Institute,4,8,2,0.0
10,DTwP-Hib,Serum_Institute,4,8,1,18723.6
10,DTwP-Hib,Serum_Institute,6,6,2,0.0
10,DTwP-Hib,Serum_Institute,6,6,1,5201.0
10,DTwP-Hib,Serum_Institute,6,7,2,0.0
10,DTwP-Hib,Serum_Institute,6,7,1,8841.7
10,DTwP-Hib,Serum_Institute,6,10,2,0.0
10,DTwP-Hib,Serum_Institute,6,10,1,23924.6
10,DTwP-Hib,Serum_Institute,6,9,2,0.0
10,DTwP-Hib,Serum_Institute,6,9,1,18723.6
10,DTwP-Hib,Serum_Institute,6,8,2,0.0
10,DTwP-Hib,Serum_Institute,6,8,1,14042.7
10,DTwP-Hib,Serum_Institute,7,7,2,0.0
10,DTwP-Hib,Serum_Institute,7,7,1,3640.7
10,DTwP-Hib,Serum_Institute,7,10,2,0.0
10,DTwP-Hib,Serum_Institute,7,10,1,18723.6
10,DTwP-Hib,Serum_Institute,7,9,2,0.0
10,DTwP-Hib,Serum_Institute,7,9,1,13522.6
10,DTwP-Hib,Serum_Institute,7,8,2,0.0
10,DTwP-Hib,Serum_Institute,7,8,1,8841.7
10,DTwP-Hib,Serum_Institute,2,5,2,0.0
10,DTwP-Hib,Serum_Institute,2,5,1,15082.9
10,DTwP-Hib,Serum_Institute,2,4,2,0.0
10,DTwP-Hib,Serum_Institute,2,4,1,12482.4
10,DTwP-Hib,Serum_Institute,2,6,2,0.0
10,DTwP-Hib,Serum_Institute,2,6,1,20283.9
10,DTwP-Hib,Serum_Institute,2,2,2,0.0
10,DTwP-Hib,Serum_Institute,2,2,1,5201.0
10,DTwP-Hib,Serum_Institute,2,3,2,0.0
10,DTwP-Hib,Serum_Institute,2,3,1,10402.0
10,DTwP-Hib,Serum_Institute,10,10,2,0.0
10,DTwP-Hib,Serum_Institute,10,10,1,5201.0
10,DTwP-Hib,Serum_Institute,9,10,2,0.0
10,DTwP-Hib,Serum_Institute,9,10,1,9881.9
10,DTwP-Hib,Serum_Institute,9,9,2,0.0
10,DTwP-Hib,Serum_Institute,9,9,1,4680.9
10,DTwP-Hib,Serum_Institute,8,10,2,0.0
10,DTwP-Hib,Serum_Institute,8,10,1,15082.9
10,DTwP-Hib,Serum_Institute,8,9,2,0.0
10,DTwP-Hib,Serum_Institute,8,9,1,9881.9
10,DTwP-Hib,Serum_Institute,8,8,2,0.0
10,DTwP-Hib,Serum_Institute,8,8,1,5201.0
10,DTwP-Hib,Serum_Institute,3,5,2,0.0
10,DTwP-Hib,Serum_Institute,3,5,1,9881.9
10,DTwP-Hib,Serum_Institute,3,4,2,0.0
10,DTwP-Hib,Serum_Institute,3,4,1,7281.4
10,DTwP-Hib,Serum_Institute,3,6,2,0.0
10,DTwP-Hib,Serum_Institute,3,6,1,15082.9
10,DTwP-Hib,Serum_Institute,3,7,2,0.0
10,DTwP-Hib,Serum_Institute,3,7,1,18723.6
10,DTwP-Hib,Serum_Institute,3,3,2,0.0
10,DTwP-Hib,Serum_Institute,3,3,1,5201.0
10,DTwP-Hib,Serum_Institute,1,5,2,0.0
10,DTwP-Hib,Serum_Institute,1,5,1,0.0
10,DTwP-Hib,Serum_Institute,1,4,2,0.0
10,DTwP-Hib,Serum_Institute,1,4,1,0.0
10,DTwP-Hib,Serum_Institute,1,2,2,0.0
10,DTwP-Hib,Serum_Institute,1,2,1,0.0
10,DTwP-Hib,Serum_Institute,1,3,2,0.0
10,DTwP-Hib,Serum_Institute,1,3,1,15603.0
10,DTwP-Hib,Serum_Institute,1,1,2,0.0
10,DTwP-Hib,Serum_Institute,1,1,1,5201.0
10,IPV,LG_Chem,5,5,2,112350.0
10,IPV,LG_Chem,5,5,1,0.0
10,IPV,LG_Chem,5,6,2,247170.0
10,IPV,LG_Chem,5,6,1,0.0
10,IPV,LG_Chem,5,7,2,404460.0
10,IPV,LG_Chem,5,7,1,0.0
10,IPV,LG_Chem,5,9,2,786450.0
10,IPV,LG_Chem,5,9,1,0.0
10,IPV,LG_Chem,5,8,2,584220.0
10,IPV,LG_Chem,5,8,1,0.0
10,IPV,LG_Chem,4,5,2,202230.0
10,IPV,LG_Chem,4,5,1,0.0
10,IPV,LG_Chem,4,4,2,89880.0
10,IPV,LG_Chem,4,4,1,0.0
10,IPV,LG_Chem,4,6,2,337050.0
10,IPV,LG_Chem,4,6,1,0.0
10,IPV,LG_Chem,4,7,2,494340.0
10,IPV,LG_Chem,4,7,1,0.0
10,IPV,LG_Chem,4,8,2,674100.0
10,IPV,LG_Chem,4,8,1,0.0
10,IPV,LG_Chem,6,6,2,134820.0
10,IPV,LG_Chem,6,6,1,0.0
10,IPV,LG_Chem,6,7,2,292110.0
10,IPV,LG_Chem,6,7,1,0.0
10,IPV,LG_Chem,6,10,2,898800.0
10,IPV,LG_Chem,6,10,1,0.0
10,IPV,LG_Chem,6,9,2,674100.0
10,IPV,LG_Chem,6,9,1,0.0
10,IPV,LG_Chem,6,8,2,471870.0
10,IPV,LG_Chem,6,8,1,0.0
10,IPV,LG_Chem,7,7,2,157290.0
10,IPV,LG_Chem,7,7,1,0.0
10,IPV,LG_Chem,7,10,2,763980.0
10,IPV,LG_Chem,7,10,1,0.0
10,IPV,LG_Chem,7,9,2,539280.0
10,IPV,LG_Chem,7,9,1,0.0
10,IPV,LG_Chem,7,8,2,337050.0
10,IPV,LG_Chem,7,8,1,0.0
10,IPV,LG_Chem,2,5,2,329640.0
10,IPV,LG_Chem,2,5,1,0.0
10,IPV,LG_Chem,2,4,2,217290.0
10,IPV,LG_Chem,2,4,1,0.0
10,IPV,LG_Chem,2,6,2,464460.0
10,IPV,LG_Chem,2,6,1,0.0
10,IPV,LG_Chem,2,2,2,60000.0
10,IPV,LG_Chem,2,2,1,0.0
10,IPV,LG_Chem,2,3,2,127410.0
10,IPV,LG_Chem,2,3,1,0.0
10,IPV,LG_Chem,10,10,2,224700.0
10,IPV,LG_Chem,10,10,1,0.0
10,IPV,LG_Chem,9,10,2,426930.0
10,IPV,LG_Chem,9,10,1,0.0
10,IPV,LG_Chem,9,9,2,202230.0
10,IPV,LG_Chem,9,9,1,0.0
10,IPV,LG_Chem,8,10,2,606690.0
10,IPV,LG_Chem,8,10,1,0.0
10,IPV,LG_Chem,8,9,2,381990.0
10,IPV,LG_Chem,8,9,1,0.0
10,IPV,LG_Chem,8,8,2,179760.0
10,IPV,LG_Chem,8,8,1,0.0
10,IPV,LG_Chem,3,5,2,269640.0
10,IPV,LG_Chem,3,5,1,0.0
10,IPV,LG_Chem,3,4,2,157290.0
10,IPV,LG_Chem,3,4,1,0.0
10,IPV,LG_Chem,3,6,2,404460.0
10,IPV,LG_Chem,3,6,1,0.0
10,IPV,LG_Chem,3,7,2,561750.0
10,IPV,LG_Chem,3,7,1,0.0
10,IPV,LG_Chem,3,3,2,67410.0
10,IPV,LG_Chem,3,3,1,0.0
10,IPV,LG_Chem,1,5,2,0.0
10,IPV,LG_Chem,1,5,1,0.0
10,IPV,LG_Chem,1,4,2,0.0
10,IPV,LG_Chem,1,4,1,0.0
10,IPV,LG_Chem,1,2,2,0.0
10,IPV,LG_Chem,1,2,1,0.0
10,IPV,LG_Chem,1,3,2,0.0
10,IPV,LG_Chem,1,3,1,0.0
10,IPV,LG_Chem,1,1,2,0.0
10,IPV,LG_Chem,1,1,1,60100.0
10,IPV,Sanofi,5,5,2,0.0
10,IPV,Sanofi,5,5,1,0.0
10,IPV,Sanofi,5,6,2,0.0
10,IPV,Sanofi,5,6,1,5838.0
10,IPV,Sanofi,5,7,2,0.0
10,IPV,Sanofi,5,7,1,5838.0
10,IPV,Sanofi,5,9,2,0.0
10,IPV,Sanofi,5,9,1,5838.0
10,IPV,Sanofi,5,8,2,0.0
10,IPV,Sanofi,5,8,1,5838.0
10,IPV,Sanofi,4,5,2,0.0
10,IPV,Sanofi,4,5,1,2919.0
10,IPV,Sanofi,4,4,2,0.0
10,IPV,Sanofi,4,4,1,2919.0
10,IPV,Sanofi,4,6,2,0.0
10,IPV,Sanofi,4,6,1,8757.0
10,IPV,Sanofi,4,7,2,0.0
10,IPV,Sanofi,4,7,1,8757.0
10,IPV,Sanofi,4,8,2,0.0
10,IPV,Sanofi,4,8,1,8757.0
10,IPV,Sanofi,6,6,2,0.0
10,IPV,Sanofi,6,6,1,5838.0
10,IPV,Sanofi,6,7,2,0.0
10,IPV,Sanofi,6,7,1,5838.0
10,IPV,Sanofi,6,10,2,0.0
10,IPV,Sanofi,6,10,1,6762.0
10,IPV,Sanofi,6,9,2,0.0
10,IPV,Sanofi,6,9,1,5838.0
10,IPV,Sanofi,6,8,2,0.0
10,IPV,Sanofi,6,8,1,5838.0
10,IPV,Sanofi,7,7,2,0.0
10,IPV,Sanofi,7,7,1,0.0
10,IPV,Sanofi,7,10,2,0.0
10,IPV,Sanofi,7,10,1,924.0
10,IPV,Sanofi,7,9,2,0.0
10,IPV,Sanofi,7,9,1,0.0
10,IPV,Sanofi,7,8,2,0.0
10,IPV,Sanofi,7,8,1,0.0
10,IPV,Sanofi,2,5,2,0.0
10,IPV,Sanofi,2,5,1,5838.0
10,IPV,Sanofi,2,4,2,0.0
10,IPV,Sanofi,2,4,1,5838.0
10,IPV,Sanofi,2,6,2,0.0
10,IPV,Sanofi,2,6,1,11676.0
10,IPV,Sanofi,2,2,2,0.0
10,IPV,Sanofi,2,2,1,0.0
10,IPV,Sanofi,2,3,2,0.0
10,IPV,Sanofi,2,3,1,2919.0
10,IPV,Sanofi,10,10,2,0.0
10,IPV,Sanofi,10,10,1,924.0
10,IPV,Sanofi,9,10,2,0.0
10,IPV,Sanofi,9,10,1,924.0
10,IPV,Sanofi,9,9,2,0.0
10,IPV,Sanofi,9,9,1,0.0
10,IPV,Sanofi,8,10,2,0.0
10,IPV,Sanofi,8,10,1,924.0
10,IPV,Sanofi,8,9,2,0.0
10,IPV,Sanofi,8,9,1,0.0
10,IPV,Sanofi,8,8,2,0.0
10,IPV,Sanofi,8,8,1,0.0
10,IPV,Sanofi,3,5,2,0.0
10,IPV,Sanofi,3,5,1,5838.0
10,IPV,Sanofi,3,4,2,0.0
10,IPV,Sanofi,3,4,1,5838.0
10,IPV,Sanofi,3,6,2,0.0
10,IPV,Sanofi,3,6,1,11676.0
10,IPV,Sanofi,3,7,2,0.0
10,IPV,Sanofi,3,7,1,11676.0
10,IPV,Sanofi,3,3,2,0.0
10,IPV,Sanofi,3,3,1,2919.0
10,IPV,Sanofi,1,5,2,0.0
10,IPV,Sanofi,1,5,1,0.0
10,IPV,Sanofi,1,4,2,0.0
10,IPV,Sanofi,1,4,1,0.0
10,IPV,Sanofi,1,2,2,0.0
10,IPV,Sanofi,1,2,1,0.0
10,IPV,Sanofi,1,3,2,0.0
10,IPV,Sanofi,1,3,1,0.0
10,IPV,Sanofi,1,1,2,0.0
10,IPV,Sanofi,1,1,1,0.0
10,IPV,Bilthoven,5,5,2,0.0
10,IPV,Bilthoven,5,5,1,60100.0
10,IPV,Bilthoven,5,6,2,0.0
10,IPV,Bilthoven,5,6,1,0.0
10,IPV,Bilthoven,5,7,2,0.0
10,IPV,Bilthoven,5,7,1,0.0
10,IPV,Bilthoven,5,9,2,0.0
10,IPV,Bilthoven,5,9,1,0.0
10,IPV,Bilthoven,5,8,2,0.0
10,IPV,Bilthoven,5,8,1,0.0
10,IPV,Bilthoven,4,5,2,0.0
10,IPV,Bilthoven,4,5,1,0.0
10,IPV,Bilthoven,4,4,2,0.0
10,IPV,Bilthoven,4,4,1,60100.0
10,IPV,Bilthoven,4,6,2,0.0
10,IPV,Bilthoven,4,6,1,0.0
10,IPV,Bilthoven,4,7,2,0.0
10,IPV,Bilthoven,4,7,1,0.0
10,IPV,Bilthoven,4,8,2,0.0
10,IPV,Bilthoven,4,8,1,0.0
10,IPV,Bilthoven,6,6,2,0.0
10,IPV,Bilthoven,6,6,1,60100.0
10,IPV,Bilthoven,6,7,2,0.0
10,IPV,Bilthoven,6,7,1,0.0
10,IPV,Bilthoven,6,10,2,0.0
10,IPV,Bilthoven,6,10,1,0.0
10,IPV,Bilthoven,6,9,2,0.0
10,IPV,Bilthoven,6,9,1,0.0
10,IPV,Bilthoven,6,8,2,0.0
10,IPV,Bilthoven,6,8,1,0.0
10,IPV,Bilthoven,7,7,2,0.0
10,IPV,Bilthoven,7,7,1,60100.0
10,IPV,Bilthoven,7,10,2,0.0
10,IPV,Bilthoven,7,10,1,0.0
10,IPV,Bilthoven,7,9,2,0.0
10,IPV,Bilthoven,7,9,1,0.0
10,IPV,Bilthoven,7,8,2,0.0
10,IPV,Bilthoven,7,8,1,0.0
10,IPV,Bilthoven,2,5,2,0.0
10,IPV,Bilthoven,2,5,1,0.0
10,IPV,Bilthoven,2,4,2,0.0
10,IPV,Bilthoven,2,4,1,0.0
10,IPV,Bilthoven,2,6,2,0.0
10,IPV,Bilthoven,2,6,1,0.0
10,IPV,Bilthoven,2,2,2,0.0
10,IPV,Bilthoven,2,2,1,60100.0
10,IPV,Bilthoven,2,3,2,0.0
10,IPV,Bilthoven,2,3,1,0.0
10,IPV,Bilthoven,10,10,2,63350.0
10,IPV,Bilthoven,10,10,1,0.0
10,IPV,Bilthoven,9,10,2,0.0
10,IPV,Bilthoven,9,10,1,0.0
10,IPV,Bilthoven,9,9,2,0.0
10,IPV,Bilthoven,9,9,1,60100.0
10,IPV,Bilthoven,8,10,2,0.0
10,IPV,Bilthoven,8,10,1,0.0
10,IPV,Bilthoven,8,9,2,0.0
10,IPV,Bilthoven,8,9,1,0.0
10,IPV,Bilthoven,8,8,2,0.0
10,IPV,Bilthoven,8,8,1,60100.0
10,IPV,Bilthoven,3,5,2,0.0
10,IPV,Bilthoven,3,5,1,0.0
10,IPV,Bilthoven,3,4,2,0.0
10,IPV,Bilthoven,3,4,1,0.0
10,IPV,Bilthoven,3,6,2,0.0
10,IPV,Bilthoven,3,6,1,0.0
10,IPV,Bilthoven,3,7,2,0.0
10,IPV,Bilthoven,3,7,1,0.0
10,IPV,Bilthoven,3,3,2,0.0
10,IPV,Bilthoven,3,3,1,60100.0
10,IPV,Bilthoven,1,5,2,0.0
10,IPV,Bilthoven,1,5,1,0.0
10,IPV,Bilthoven,1,4,2,0.0
10,IPV,Bilthoven,1,4,1,0.0
10,IPV,Bilthoven,1,2,2,0.0
10,IPV,Bilthoven,1,2,1,0.0
10,IPV,Bilthoven,1,3,2,0.0
10,IPV,Bilthoven,1,3,1,0.0
10,IPV,Bilthoven,1,1,2,0.0
10,IPV,Bilthoven,1,1,1,60100.0
10,IPV,AJ_Vaccines,5,5,2,0.0
10,IPV,AJ_Vaccines,5,5,1,60100.0
10,IPV,AJ_Vaccines,5,6,2,0.0
10,IPV,AJ_Vaccines,5,6,1,0.0
10,IPV,AJ_Vaccines,5,7,2,0.0
10,IPV,AJ_Vaccines,5,7,1,0.0
10,IPV,AJ_Vaccines,5,9,2,0.0
10,IPV,AJ_Vaccines,5,9,1,0.0
10,IPV,AJ_Vaccines,5,8,2,0.0
10,IPV,AJ_Vaccines,5,8,1,0.0
10,IPV,AJ_Vaccines,4,5,2,0.0
10,IPV,AJ_Vaccines,4,5,1,0.0
10,IPV,AJ_Vaccines,4,4,2,0.0
10,IPV,AJ_Vaccines,4,4,1,60100.0
10,IPV,AJ_Vaccines,4,6,2,0.0
10,IPV,AJ_Vaccines,4,6,1,0.0
10,IPV,AJ_Vaccines,4,7,2,0.0
10,IPV,AJ_Vaccines,4,7,1,0.0
10,IPV,AJ_Vaccines,4,8,2,0.0
10,IPV,AJ_Vaccines,4,8,1,0.0
10,IPV,AJ_Vaccines,6,6,2,0.0
10,IPV,AJ_Vaccines,6,6,1,60100.0
10,IPV,AJ_Vaccines,6,7,2,0.0
10,IPV,AJ_Vaccines,6,7,1,0.0
10,IPV,AJ_Vaccines,6,10,2,0.0
10,IPV,AJ_Vaccines,6,10,1,0.0
10,IPV,AJ_Vaccines,6,9,2,0.0
10,IPV,AJ_Vaccines,6,9,1,0.0
10,IPV,AJ_Vaccines,6,8,2,0.0
10,IPV,AJ_Vaccines,6,8,1,0.0
10,IPV,AJ_Vaccines,7,7,2,0.0
